date,value,series
2012-01-04,1915.02,exchange_rate
2012-01-05,1898.24,exchange_rate
2012-01-06,1884.44,exchange_rate
2012-01-07,1884.47,exchange_rate
2012-01-11,1865.07,exchange_rate
2012-01-12,1854.17,exchange_rate
2012-01-13,1842.47,exchange_rate
2012-01-14,1841.31,exchange_rate
2012-01-18,1836.34,exchange_rate
2012-01-19,1827.24,exchange_rate
2012-01-20,1821.86,exchange_rate
2012-01-21,1828.75,exchange_rate
2012-01-24,1811.55,exchange_rate
2012-01-25,1814.58,exchange_rate
2012-01-26,1814.69,exchange_rate
2012-01-27,1801.88,exchange_rate
2012-01-28,1810.55,exchange_rate
2012-01-31,1815.08,exchange_rate
2012-02-01,1805.98,exchange_rate
2012-02-02,1797.68,exchange_rate
2012-02-03,1795.55,exchange_rate
2012-02-04,1784.77,exchange_rate
2012-02-07,1787.96,exchange_rate
2012-02-08,1783.34,exchange_rate
2012-02-09,1778.9,exchange_rate
2012-02-10,1774.96,exchange_rate
2012-02-11,1785.59,exchange_rate
2012-02-14,1778.12,exchange_rate
2012-02-15,1785.24,exchange_rate
2012-02-16,1791.29,exchange_rate
2012-02-17,1792.92,exchange_rate
2012-02-18,1779.81,exchange_rate
2012-02-22,1777.59,exchange_rate
2012-02-23,1781.57,exchange_rate
2012-02-24,1776.11,exchange_rate
2012-02-25,1772.42,exchange_rate
2012-02-28,1777.27,exchange_rate
2012-02-29,1767.83,exchange_rate
2012-03-01,1766.85,exchange_rate
2012-03-02,1770.7,exchange_rate
2012-03-03,1775.69,exchange_rate
2012-03-06,1774.03,exchange_rate
2012-03-07,1779.32,exchange_rate
2012-03-08,1773.88,exchange_rate
2012-03-09,1765.06,exchange_rate
2012-03-10,1762.08,exchange_rate
2012-03-13,1766.1,exchange_rate
2012-03-14,1760.77,exchange_rate
2012-03-15,1761.04,exchange_rate
2012-03-16,1761.02,exchange_rate
2012-03-17,1758.38,exchange_rate
2012-03-21,1759.78,exchange_rate
2012-03-22,1758.03,exchange_rate
2012-03-23,1761.87,exchange_rate
2012-03-24,1760.17,exchange_rate
2012-03-27,1759.58,exchange_rate
2012-03-28,1762.93,exchange_rate
2012-03-29,1771.25,exchange_rate
2012-03-30,1784.66,exchange_rate
2012-03-31,1792.07,exchange_rate
2012-04-03,1779.13,exchange_rate
2012-04-04,1767.84,exchange_rate
2012-04-05,1772.58,exchange_rate
2012-04-10,1779.53,exchange_rate
2012-04-11,1793.3,exchange_rate
2012-04-12,1787.66,exchange_rate
2012-04-13,1778.78,exchange_rate
2012-04-14,1777.12,exchange_rate
2012-04-17,1775.67,exchange_rate
2012-04-18,1769.07,exchange_rate
2012-04-19,1774.21,exchange_rate
2012-04-20,1776.06,exchange_rate
2012-04-21,1771.13,exchange_rate
2012-04-24,1774.44,exchange_rate
2012-04-25,1767.91,exchange_rate
2012-04-26,1763.85,exchange_rate
2012-04-27,1764.63,exchange_rate
2012-04-28,1761.2,exchange_rate
2012-05-01,1764,exchange_rate
2012-05-03,1760.12,exchange_rate
2012-05-04,1754.89,exchange_rate
2012-05-05,1757.24,exchange_rate
2012-05-08,1759.12,exchange_rate
2012-05-09,1760.6,exchange_rate
2012-05-10,1775.96,exchange_rate
2012-05-11,1765,exchange_rate
2012-05-12,1764.69,exchange_rate
2012-05-15,1771.6,exchange_rate
2012-05-16,1778.37,exchange_rate
2012-05-17,1793.61,exchange_rate
2012-05-18,1804.92,exchange_rate
2012-05-19,1814.46,exchange_rate
2012-05-23,1824.73,exchange_rate
2012-05-24,1845.17,exchange_rate
2012-05-25,1836.45,exchange_rate
2012-05-26,1840.69,exchange_rate
2012-05-30,1818.82,exchange_rate
2012-05-31,1827.83,exchange_rate
2012-06-01,1833.8,exchange_rate
2012-06-02,1834.71,exchange_rate
2012-06-05,1815.54,exchange_rate
2012-06-06,1798.85,exchange_rate
2012-06-07,1782.89,exchange_rate
2012-06-08,1766.91,exchange_rate
2012-06-09,1776.26,exchange_rate
2012-06-13,1776.47,exchange_rate
2012-06-14,1783.45,exchange_rate
2012-06-15,1787.63,exchange_rate
2012-06-16,1786.21,exchange_rate
2012-06-20,1773.18,exchange_rate
2012-06-21,1770.38,exchange_rate
2012-06-22,1775.99,exchange_rate
2012-06-23,1787.47,exchange_rate
2012-06-26,1803.37,exchange_rate
2012-06-27,1805.14,exchange_rate
2012-06-28,1796.18,exchange_rate
2012-06-29,1805.6,exchange_rate
2012-06-30,1784.6,exchange_rate
2012-07-04,1771.53,exchange_rate
2012-07-06,1774.37,exchange_rate
2012-07-07,1785.25,exchange_rate
2012-07-10,1790.25,exchange_rate
2012-07-11,1785.06,exchange_rate
2012-07-12,1787.72,exchange_rate
2012-07-13,1790.12,exchange_rate
2012-07-14,1780.21,exchange_rate
2012-07-17,1778.42,exchange_rate
2012-07-18,1778.97,exchange_rate
2012-07-19,1778.28,exchange_rate
2012-07-20,1775.8,exchange_rate
2012-07-24,1790.39,exchange_rate
2012-07-25,1797.33,exchange_rate
2012-07-26,1799.48,exchange_rate
2012-07-27,1789.22,exchange_rate
2012-07-28,1791.12,exchange_rate
2012-07-31,1789.02,exchange_rate
2012-08-01,1790.74,exchange_rate
2012-08-02,1787.51,exchange_rate
2012-08-03,1790.97,exchange_rate
2012-08-04,1786.06,exchange_rate
2012-08-07,1785.29,exchange_rate
2012-08-09,1788.03,exchange_rate
2012-08-10,1788.08,exchange_rate
2012-08-11,1791.61,exchange_rate
2012-08-14,1792.86,exchange_rate
2012-08-15,1800.81,exchange_rate
2012-08-16,1817.18,exchange_rate
2012-08-17,1825.52,exchange_rate
2012-08-18,1822.59,exchange_rate
2012-08-22,1815.8,exchange_rate
2012-08-23,1812.88,exchange_rate
2012-08-24,1808.33,exchange_rate
2012-08-25,1814.83,exchange_rate
2012-08-28,1821.44,exchange_rate
2012-08-29,1828.99,exchange_rate
2012-08-30,1833.14,exchange_rate
2012-08-31,1830.5,exchange_rate
2012-09-01,1825.21,exchange_rate
2012-09-05,1824.81,exchange_rate
2012-09-06,1814.06,exchange_rate
2012-09-07,1804.09,exchange_rate
2012-09-08,1797.35,exchange_rate
2012-09-11,1802.23,exchange_rate
2012-09-12,1795.4,exchange_rate
2012-09-13,1802.22,exchange_rate
2012-09-14,1799.57,exchange_rate
2012-09-15,1789.54,exchange_rate
2012-09-18,1799.77,exchange_rate
2012-09-19,1800.19,exchange_rate
2012-09-20,1795.66,exchange_rate
2012-09-21,1798.98,exchange_rate
2012-09-22,1796.75,exchange_rate
2012-09-25,1799.29,exchange_rate
2012-09-26,1795.69,exchange_rate
2012-09-27,1799.55,exchange_rate
2012-09-28,1798.08,exchange_rate
2012-09-29,1800.52,exchange_rate
2012-10-02,1797.97,exchange_rate
2012-10-03,1798.86,exchange_rate
2012-10-04,1800.43,exchange_rate
2012-10-05,1797.68,exchange_rate
2012-10-06,1795.4,exchange_rate
2012-10-10,1798.32,exchange_rate
2012-10-11,1799.78,exchange_rate
2012-10-12,1797.68,exchange_rate
2012-10-13,1797.68,exchange_rate
2012-10-17,1797.81,exchange_rate
2012-10-18,1798.53,exchange_rate
2012-10-19,1797.66,exchange_rate
2012-10-20,1798.42,exchange_rate
2012-10-23,1802.91,exchange_rate
2012-10-24,1816.6,exchange_rate
2012-10-25,1817.25,exchange_rate
2012-10-26,1816.97,exchange_rate
2012-10-27,1823.18,exchange_rate
2012-10-30,1830.45,exchange_rate
2012-10-31,1829.89,exchange_rate
2012-11-01,1831.25,exchange_rate
2012-11-02,1825.5,exchange_rate
2012-11-03,1828.8,exchange_rate
2012-11-07,1814.99,exchange_rate
2012-11-08,1814.83,exchange_rate
2012-11-09,1814.21,exchange_rate
2012-11-10,1816.99,exchange_rate
2012-11-14,1819.3,exchange_rate
2012-11-15,1818.2,exchange_rate
2012-11-16,1822.61,exchange_rate
2012-11-17,1823.46,exchange_rate
2012-11-20,1817.67,exchange_rate
2012-11-21,1815.58,exchange_rate
2012-11-22,1815.76,exchange_rate
2012-11-24,1820.18,exchange_rate
2012-11-27,1824.12,exchange_rate
2012-11-28,1823.54,exchange_rate
2012-11-29,1825.08,exchange_rate
2012-11-30,1817.93,exchange_rate
2012-12-01,1813.72,exchange_rate
2012-12-04,1813.73,exchange_rate
2012-12-05,1813.57,exchange_rate
2012-12-06,1811.05,exchange_rate
2012-12-07,1803.69,exchange_rate
2012-12-08,1797.45,exchange_rate
2012-12-11,1799.4,exchange_rate
2012-12-12,1801.5,exchange_rate
2012-12-13,1796.31,exchange_rate
2012-12-14,1795.05,exchange_rate
2012-12-15,1798.37,exchange_rate
2012-12-18,1796.98,exchange_rate
2012-12-19,1794.14,exchange_rate
2012-12-20,1790.46,exchange_rate
2012-12-21,1788.87,exchange_rate
2012-12-22,1779.79,exchange_rate
2012-12-25,1773.44,exchange_rate
2012-12-27,1771.49,exchange_rate
2012-12-28,1771.54,exchange_rate
2012-12-29,1768.23,exchange_rate
2013-01-03,1759.97,exchange_rate
2013-01-04,1760.83,exchange_rate
2013-01-05,1767.54,exchange_rate
2013-01-09,1771.31,exchange_rate
2013-01-10,1767.96,exchange_rate
2013-01-11,1761.5,exchange_rate
2013-01-12,1762.38,exchange_rate
2013-01-15,1758.45,exchange_rate
2013-01-16,1769.88,exchange_rate
2013-01-17,1775.15,exchange_rate
2013-01-18,1767.78,exchange_rate
2013-01-19,1767.74,exchange_rate
2013-01-23,1776.96,exchange_rate
2013-01-24,1778.69,exchange_rate
2013-01-25,1779.73,exchange_rate
2013-01-26,1779.25,exchange_rate
2013-01-29,1779.84,exchange_rate
2013-01-30,1776.09,exchange_rate
2013-01-31,1773.24,exchange_rate
2013-02-01,1775.65,exchange_rate
2013-02-02,1776.2,exchange_rate
2013-02-05,1785.92,exchange_rate
2013-02-06,1789.09,exchange_rate
2013-02-07,1791.24,exchange_rate
2013-02-08,1795.21,exchange_rate
2013-02-09,1790.61,exchange_rate
2013-02-12,1784.71,exchange_rate
2013-02-13,1783.2,exchange_rate
2013-02-14,1777.72,exchange_rate
2013-02-15,1783.19,exchange_rate
2013-02-16,1785.41,exchange_rate
2013-02-20,1794.63,exchange_rate
2013-02-21,1791.33,exchange_rate
2013-02-22,1798.21,exchange_rate
2013-02-23,1800.7,exchange_rate
2013-02-26,1806.11,exchange_rate
2013-02-27,1818.54,exchange_rate
2013-02-28,1816.42,exchange_rate
2013-03-01,1814.28,exchange_rate
2013-03-02,1816.48,exchange_rate
2013-03-05,1813.53,exchange_rate
2013-03-06,1809.65,exchange_rate
2013-03-07,1808,exchange_rate
2013-03-08,1803.65,exchange_rate
2013-03-09,1800.45,exchange_rate
2013-03-12,1801.2,exchange_rate
2013-03-13,1801.64,exchange_rate
2013-03-14,1798.56,exchange_rate
2013-03-15,1797.28,exchange_rate
2013-03-16,1804.06,exchange_rate
2013-03-19,1809.58,exchange_rate
2013-03-20,1809.83,exchange_rate
2013-03-21,1812.35,exchange_rate
2013-03-22,1822.78,exchange_rate
2013-03-23,1825.79,exchange_rate
2013-03-27,1828.95,exchange_rate
2013-03-28,1832.2,exchange_rate
2013-04-02,1823.12,exchange_rate
2013-04-03,1817.14,exchange_rate
2013-04-04,1819.93,exchange_rate
2013-04-05,1829.01,exchange_rate
2013-04-06,1826.88,exchange_rate
2013-04-09,1817.66,exchange_rate
2013-04-10,1813.11,exchange_rate
2013-04-11,1821.2,exchange_rate
2013-04-12,1823.84,exchange_rate
2013-04-13,1827.79,exchange_rate
2013-04-16,1834.86,exchange_rate
2013-04-17,1833.98,exchange_rate
2013-04-18,1846.46,exchange_rate
2013-04-19,1847.02,exchange_rate
2013-04-20,1835.57,exchange_rate
2013-04-23,1841.14,exchange_rate
2013-04-24,1838.03,exchange_rate
2013-04-25,1836.79,exchange_rate
2013-04-26,1830.84,exchange_rate
2013-04-27,1833.7,exchange_rate
2013-04-30,1828.79,exchange_rate
2013-05-01,1825.83,exchange_rate
2013-05-03,1836.34,exchange_rate
2013-05-04,1835.88,exchange_rate
2013-05-07,1831.42,exchange_rate
2013-05-08,1827.13,exchange_rate
2013-05-09,1830.7,exchange_rate
2013-05-10,1833.07,exchange_rate
2013-05-11,1834.83,exchange_rate
2013-05-15,1838.63,exchange_rate
2013-05-16,1843.75,exchange_rate
2013-05-17,1838.82,exchange_rate
2013-05-18,1841.35,exchange_rate
2013-05-21,1842.59,exchange_rate
2013-05-22,1846.76,exchange_rate
2013-05-23,1850.55,exchange_rate
2013-05-24,1864.02,exchange_rate
2013-05-25,1874.1,exchange_rate
2013-05-29,1897.1,exchange_rate
2013-05-30,1894.13,exchange_rate
2013-05-31,1891.48,exchange_rate
2013-06-01,1907.76,exchange_rate
2013-06-05,1894.4,exchange_rate
2013-06-06,1899.08,exchange_rate
2013-06-07,1907.88,exchange_rate
2013-06-08,1898.8,exchange_rate
2013-06-12,1907.12,exchange_rate
2013-06-13,1897.53,exchange_rate
2013-06-14,1895.01,exchange_rate
2013-06-15,1882.38,exchange_rate
2013-06-18,1883.57,exchange_rate
2013-06-19,1902.47,exchange_rate
2013-06-20,1900.87,exchange_rate
2013-06-21,1937.26,exchange_rate
2013-06-22,1941.06,exchange_rate
2013-06-25,1942.97,exchange_rate
2013-06-26,1928.27,exchange_rate
2013-06-27,1921.86,exchange_rate
2013-06-28,1922.63,exchange_rate
2013-06-29,1929,exchange_rate
2013-07-03,1919.42,exchange_rate
2013-07-04,1915.45,exchange_rate
2013-07-06,1927.4,exchange_rate
2013-07-09,1926.84,exchange_rate
2013-07-10,1920.12,exchange_rate
2013-07-11,1920.24,exchange_rate
2013-07-12,1910.79,exchange_rate
2013-07-13,1905.25,exchange_rate
2013-07-16,1893.16,exchange_rate
2013-07-17,1878.42,exchange_rate
2013-07-18,1873.25,exchange_rate
2013-07-19,1883.29,exchange_rate
2013-07-20,1884.01,exchange_rate
2013-07-23,1880.87,exchange_rate
2013-07-24,1886.06,exchange_rate
2013-07-25,1891.02,exchange_rate
2013-07-26,1887.4,exchange_rate
2013-07-27,1886.26,exchange_rate
2013-07-30,1888.95,exchange_rate
2013-07-31,1890.33,exchange_rate
2013-08-01,1896.15,exchange_rate
2013-08-02,1896.65,exchange_rate
2013-08-03,1891.67,exchange_rate
2013-08-06,1883.24,exchange_rate
2013-08-07,1882.01,exchange_rate
2013-08-09,1877.23,exchange_rate
2013-08-10,1873.92,exchange_rate
2013-08-13,1868.9,exchange_rate
2013-08-14,1882.36,exchange_rate
2013-08-15,1883.15,exchange_rate
2013-08-16,1901.03,exchange_rate
2013-08-17,1907.06,exchange_rate
2013-08-21,1922.73,exchange_rate
2013-08-22,1929.75,exchange_rate
2013-08-23,1921.99,exchange_rate
2013-08-24,1911.16,exchange_rate
2013-08-27,1922.96,exchange_rate
2013-08-28,1938.26,exchange_rate
2013-08-29,1939.85,exchange_rate
2013-08-30,1943.04,exchange_rate
2013-08-31,1935.43,exchange_rate
2013-09-04,1946.28,exchange_rate
2013-09-05,1938.99,exchange_rate
2013-09-06,1952.11,exchange_rate
2013-09-07,1947.99,exchange_rate
2013-09-10,1946.06,exchange_rate
2013-09-11,1935.55,exchange_rate
2013-09-12,1923.64,exchange_rate
2013-09-13,1919.25,exchange_rate
2013-09-14,1919.54,exchange_rate
2013-09-17,1917.03,exchange_rate
2013-09-18,1914.12,exchange_rate
2013-09-19,1911.3,exchange_rate
2013-09-20,1887.3,exchange_rate
2013-09-21,1889.12,exchange_rate
2013-09-24,1892.89,exchange_rate
2013-09-25,1888.14,exchange_rate
2013-09-26,1893.42,exchange_rate
2013-09-27,1899.1,exchange_rate
2013-09-28,1914.65,exchange_rate
2013-10-01,1908.29,exchange_rate
2013-10-02,1893.77,exchange_rate
2013-10-03,1884.97,exchange_rate
2013-10-04,1889.95,exchange_rate
2013-10-05,1886.78,exchange_rate
2013-10-08,1885.19,exchange_rate
2013-10-09,1889.17,exchange_rate
2013-10-10,1894.06,exchange_rate
2013-10-11,1885.84,exchange_rate
2013-10-12,1883.65,exchange_rate
2013-10-16,1883.7,exchange_rate
2013-10-17,1880.91,exchange_rate
2013-10-18,1879.48,exchange_rate
2013-10-19,1879.88,exchange_rate
2013-10-22,1885.52,exchange_rate
2013-10-23,1879.46,exchange_rate
2013-10-24,1883.14,exchange_rate
2013-10-25,1882.11,exchange_rate
2013-10-26,1882.34,exchange_rate
2013-10-29,1884.43,exchange_rate
2013-10-30,1883.42,exchange_rate
2013-10-31,1884.06,exchange_rate
2013-11-01,1889.16,exchange_rate
2013-11-02,1901.22,exchange_rate
2013-11-06,1916.22,exchange_rate
2013-11-07,1916.8,exchange_rate
2013-11-08,1924.87,exchange_rate
2013-11-09,1932.77,exchange_rate
2013-11-13,1928.96,exchange_rate
2013-11-14,1932.03,exchange_rate
2013-11-15,1929.24,exchange_rate
2013-11-16,1919.89,exchange_rate
2013-11-19,1915.37,exchange_rate
2013-11-20,1919.2,exchange_rate
2013-11-21,1923.19,exchange_rate
2013-11-22,1932.42,exchange_rate
2013-11-23,1929.13,exchange_rate
2013-11-26,1926.99,exchange_rate
2013-11-27,1926.74,exchange_rate
2013-11-28,1928.25,exchange_rate
2013-11-30,1931.88,exchange_rate
2013-12-03,1934.16,exchange_rate
2013-12-04,1941.01,exchange_rate
2013-12-05,1948.48,exchange_rate
2013-12-06,1940.26,exchange_rate
2013-12-07,1936.33,exchange_rate
2013-12-10,1932.71,exchange_rate
2013-12-11,1933.52,exchange_rate
2013-12-12,1935.61,exchange_rate
2013-12-13,1935.89,exchange_rate
2013-12-14,1930.87,exchange_rate
2013-12-17,1934.95,exchange_rate
2013-12-18,1936.14,exchange_rate
2013-12-19,1945.6,exchange_rate
2013-12-20,1943.46,exchange_rate
2013-12-21,1935.93,exchange_rate
2013-12-24,1925.45,exchange_rate
2013-12-25,1922.76,exchange_rate
2013-12-27,1921.22,exchange_rate
2013-12-28,1922.56,exchange_rate
2013-12-31,1926.83,exchange_rate
2014-01-03,1938.89,exchange_rate
2014-01-04,1936.92,exchange_rate
2014-01-08,1930.45,exchange_rate
2014-01-09,1933.24,exchange_rate
2014-01-10,1934.88,exchange_rate
2014-01-11,1926.55,exchange_rate
2014-01-14,1924.79,exchange_rate
2014-01-15,1932.59,exchange_rate
2014-01-16,1941.45,exchange_rate
2014-01-17,1947.15,exchange_rate
2014-01-18,1957.86,exchange_rate
2014-01-22,1981.98,exchange_rate
2014-01-23,1983.48,exchange_rate
2014-01-24,1993.23,exchange_rate
2014-01-25,2000.48,exchange_rate
2014-01-28,1997.91,exchange_rate
2014-01-29,2000.56,exchange_rate
2014-01-30,2013.17,exchange_rate
2014-01-31,2008.26,exchange_rate
2014-02-01,2021.1,exchange_rate
2014-02-04,2039.85,exchange_rate
2014-02-05,2041.34,exchange_rate
2014-02-06,2048.75,exchange_rate
2014-02-07,2049.52,exchange_rate
2014-02-08,2046.06,exchange_rate
2014-02-11,2048.55,exchange_rate
2014-02-12,2041.61,exchange_rate
2014-02-13,2031.75,exchange_rate
2014-02-14,2032.99,exchange_rate
2014-02-15,2022.68,exchange_rate
2014-02-19,2028.54,exchange_rate
2014-02-20,2042.22,exchange_rate
2014-02-21,2052.46,exchange_rate
2014-02-22,2043.96,exchange_rate
2014-02-25,2042.67,exchange_rate
2014-02-26,2045.45,exchange_rate
2014-02-27,2053.11,exchange_rate
2014-02-28,2054.9,exchange_rate
2014-03-01,2046.75,exchange_rate
2014-03-04,2052.51,exchange_rate
2014-03-05,2047.75,exchange_rate
2014-03-06,2045.14,exchange_rate
2014-03-07,2030.02,exchange_rate
2014-03-08,2036.2,exchange_rate
2014-03-11,2042.78,exchange_rate
2014-03-12,2043.59,exchange_rate
2014-03-13,2047.59,exchange_rate
2014-03-14,2044.48,exchange_rate
2014-03-15,2044.58,exchange_rate
2014-03-18,2035.16,exchange_rate
2014-03-19,2034.86,exchange_rate
2014-03-20,2017.38,exchange_rate
2014-03-21,1998.6,exchange_rate
2014-03-22,1993.85,exchange_rate
2014-03-26,1978.63,exchange_rate
2014-03-27,1973.03,exchange_rate
2014-03-28,1965.64,exchange_rate
2014-03-29,1965.32,exchange_rate
2014-04-01,1969.45,exchange_rate
2014-04-02,1966.02,exchange_rate
2014-04-03,1963.51,exchange_rate
2014-04-04,1966.4,exchange_rate
2014-04-05,1951.85,exchange_rate
2014-04-08,1937.59,exchange_rate
2014-04-09,1923.95,exchange_rate
2014-04-10,1931.09,exchange_rate
2014-04-11,1920.93,exchange_rate
2014-04-12,1927.28,exchange_rate
2014-04-15,1926.47,exchange_rate
2014-04-16,1932.42,exchange_rate
2014-04-17,1930.62,exchange_rate
2014-04-22,1921.75,exchange_rate
2014-04-23,1929.66,exchange_rate
2014-04-24,1936.63,exchange_rate
2014-04-25,1936.07,exchange_rate
2014-04-26,1942.37,exchange_rate
2014-04-29,1936.13,exchange_rate
2014-04-30,1935.14,exchange_rate
2014-05-01,1933.46,exchange_rate
2014-05-03,1926.3,exchange_rate
2014-05-06,1923.07,exchange_rate
2014-05-07,1918.2,exchange_rate
2014-05-08,1912.97,exchange_rate
2014-05-09,1902.15,exchange_rate
2014-05-10,1901.51,exchange_rate
2014-05-13,1904.85,exchange_rate
2014-05-14,1919.7,exchange_rate
2014-05-15,1925.31,exchange_rate
2014-05-16,1927.8,exchange_rate
2014-05-17,1925.41,exchange_rate
2014-05-20,1921.16,exchange_rate
2014-05-21,1920.41,exchange_rate
2014-05-22,1911.33,exchange_rate
2014-05-23,1905.8,exchange_rate
2014-05-24,1905.53,exchange_rate
2014-05-28,1917.34,exchange_rate
2014-05-29,1910.8,exchange_rate
2014-05-30,1905.96,exchange_rate
2014-05-31,1900.64,exchange_rate
2014-06-04,1899.74,exchange_rate
2014-06-05,1897.7,exchange_rate
2014-06-06,1892.08,exchange_rate
2014-06-07,1886.09,exchange_rate
2014-06-10,1883.76,exchange_rate
2014-06-11,1884.97,exchange_rate
2014-06-12,1884.63,exchange_rate
2014-06-13,1877.18,exchange_rate
2014-06-14,1877.37,exchange_rate
2014-06-17,1886.62,exchange_rate
2014-06-18,1899.9,exchange_rate
2014-06-19,1895.92,exchange_rate
2014-06-20,1881.34,exchange_rate
2014-06-21,1884.56,exchange_rate
2014-06-25,1886.85,exchange_rate
2014-06-26,1880.37,exchange_rate
2014-06-27,1886.01,exchange_rate
2014-06-28,1881.19,exchange_rate
2014-07-02,1865.42,exchange_rate
2014-07-03,1856.73,exchange_rate
2014-07-04,1848.91,exchange_rate
2014-07-08,1849.28,exchange_rate
2014-07-09,1854.24,exchange_rate
2014-07-10,1859.94,exchange_rate
2014-07-11,1858.47,exchange_rate
2014-07-12,1852.57,exchange_rate
2014-07-15,1857.93,exchange_rate
2014-07-16,1867.88,exchange_rate
2014-07-17,1868.41,exchange_rate
2014-07-18,1872.27,exchange_rate
2014-07-19,1871.87,exchange_rate
2014-07-22,1861.28,exchange_rate
2014-07-23,1848.98,exchange_rate
2014-07-24,1847.85,exchange_rate
2014-07-25,1846.12,exchange_rate
2014-07-26,1848.56,exchange_rate
2014-07-29,1850.61,exchange_rate
2014-07-30,1853.3,exchange_rate
2014-07-31,1872.43,exchange_rate
2014-08-01,1878.75,exchange_rate
2014-08-02,1873.65,exchange_rate
2014-08-05,1878.68,exchange_rate
2014-08-06,1892.35,exchange_rate
2014-08-07,1888.51,exchange_rate
2014-08-09,1891.59,exchange_rate
2014-08-12,1881.62,exchange_rate
2014-08-13,1877.4,exchange_rate
2014-08-14,1883.33,exchange_rate
2014-08-15,1877.77,exchange_rate
2014-08-16,1884.81,exchange_rate
2014-08-20,1894.27,exchange_rate
2014-08-21,1912.43,exchange_rate
2014-08-22,1919.84,exchange_rate
2014-08-23,1924.4,exchange_rate
2014-08-26,1932.39,exchange_rate
2014-08-27,1928.67,exchange_rate
2014-08-28,1926.92,exchange_rate
2014-08-29,1935.04,exchange_rate
2014-08-30,1918.62,exchange_rate
2014-09-03,1931.49,exchange_rate
2014-09-04,1924.67,exchange_rate
2014-09-05,1931.45,exchange_rate
2014-09-06,1935.25,exchange_rate
2014-09-09,1942.03,exchange_rate
2014-09-10,1962.84,exchange_rate
2014-09-11,1975.82,exchange_rate
2014-09-12,1979.97,exchange_rate
2014-09-13,1994.97,exchange_rate
2014-09-16,1987.71,exchange_rate
2014-09-17,1978.08,exchange_rate
2014-09-18,1975.47,exchange_rate
2014-09-19,1975.42,exchange_rate
2014-09-20,1966.89,exchange_rate
2014-09-23,1992.68,exchange_rate
2014-09-24,1997.91,exchange_rate
2014-09-25,2007.48,exchange_rate
2014-09-26,2019.76,exchange_rate
2014-09-27,2023.89,exchange_rate
2014-09-30,2028.48,exchange_rate
2014-10-01,2022,exchange_rate
2014-10-02,2025.75,exchange_rate
2014-10-03,2021.49,exchange_rate
2014-10-04,2026.2,exchange_rate
2014-10-07,2028.03,exchange_rate
2014-10-08,2026.9,exchange_rate
2014-10-09,2040.31,exchange_rate
2014-10-10,2041.71,exchange_rate
2014-10-11,2052.96,exchange_rate
2014-10-15,2049.66,exchange_rate
2014-10-16,2057.7,exchange_rate
2014-10-17,2074.4,exchange_rate
2014-10-18,2064.43,exchange_rate
2014-10-21,2065.82,exchange_rate
2014-10-22,2048.44,exchange_rate
2014-10-23,2049.9,exchange_rate
2014-10-24,2053.39,exchange_rate
2014-10-25,2065.38,exchange_rate
2014-10-28,2069.72,exchange_rate
2014-10-29,2055.43,exchange_rate
2014-10-30,2044.55,exchange_rate
2014-10-31,2050.52,exchange_rate
2014-11-01,2061.92,exchange_rate
2014-11-05,2076.99,exchange_rate
2014-11-06,2081.24,exchange_rate
2014-11-07,2086.86,exchange_rate
2014-11-08,2103.25,exchange_rate
2014-11-11,2103.12,exchange_rate
2014-11-13,2115.59,exchange_rate
2014-11-14,2133.03,exchange_rate
2014-11-15,2160.47,exchange_rate
2014-11-19,2158.58,exchange_rate
2014-11-20,2156.73,exchange_rate
2014-11-21,2156.93,exchange_rate
2014-11-22,2142.02,exchange_rate
2014-11-25,2158.12,exchange_rate
2014-11-26,2162.15,exchange_rate
2014-11-27,2165.15,exchange_rate
2014-11-29,2206.19,exchange_rate
2014-12-02,2252.36,exchange_rate
2014-12-03,2293.47,exchange_rate
2014-12-04,2286.03,exchange_rate
2014-12-05,2284.24,exchange_rate
2014-12-06,2304.12,exchange_rate
2014-12-10,2350.01,exchange_rate
2014-12-11,2381.96,exchange_rate
2014-12-12,2423.56,exchange_rate
2014-12-13,2405.31,exchange_rate
2014-12-16,2414.39,exchange_rate
2014-12-17,2446.35,exchange_rate
2014-12-18,2412.79,exchange_rate
2014-12-19,2334.98,exchange_rate
2014-12-20,2297.14,exchange_rate
2014-12-23,2316.93,exchange_rate
2014-12-24,2342.57,exchange_rate
2014-12-25,2346.9,exchange_rate
2014-12-27,2358.46,exchange_rate
2014-12-30,2378.56,exchange_rate
2014-12-31,2392.46,exchange_rate
2015-01-03,2383.37,exchange_rate
2015-01-06,2412.82,exchange_rate
2015-01-07,2452.11,exchange_rate
2015-01-08,2434.31,exchange_rate
2015-01-09,2405.03,exchange_rate
2015-01-10,2406.71,exchange_rate
2015-01-14,2442.03,exchange_rate
2015-01-15,2438.79,exchange_rate
2015-01-16,2398.91,exchange_rate
2015-01-17,2383.91,exchange_rate
2015-01-21,2373.44,exchange_rate
2015-01-22,2361.54,exchange_rate
2015-01-23,2370.75,exchange_rate
2015-01-24,2386.5,exchange_rate
2015-01-27,2386.28,exchange_rate
2015-01-28,2381.11,exchange_rate
2015-01-29,2362.42,exchange_rate
2015-01-30,2397.35,exchange_rate
2015-01-31,2441.1,exchange_rate
2015-02-03,2407.29,exchange_rate
2015-02-04,2374.72,exchange_rate
2015-02-05,2381.91,exchange_rate
2015-02-06,2384.53,exchange_rate
2015-02-07,2384.76,exchange_rate
2015-02-10,2371.31,exchange_rate
2015-02-11,2380.79,exchange_rate
